"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2012","European Union - 27 countries (from 2020)","December","Live goats","Thousand heads (animals)","12,455.00","e"
"2012","European Union - 27 countries (from 2020)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (from 2020)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (from 2020)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (from 2020)","December","Other goats","Thousand heads (animals)",":",""
"2012","European Union - 28 countries (2013-2020)","December","Live goats","Thousand heads (animals)",":",""
"2012","European Union - 28 countries (2013-2020)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 28 countries (2013-2020)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","European Union - 28 countries (2013-2020)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 28 countries (2013-2020)","December","Other goats","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (2007-2013)","December","Live goats","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (2007-2013)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (2007-2013)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (2007-2013)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 27 countries (2007-2013)","December","Other goats","Thousand heads (animals)",":",""
"2012","European Union - 25 countries (2004-2006)","December","Live goats","Thousand heads (animals)",":",""
"2012","European Union - 25 countries (2004-2006)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 25 countries (2004-2006)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","European Union - 25 countries (2004-2006)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 25 countries (2004-2006)","December","Other goats","Thousand heads (animals)",":",""
"2012","European Union - 15 countries (1995-2004)","December","Live goats","Thousand heads (animals)",":",""
"2012","European Union - 15 countries (1995-2004)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 15 countries (1995-2004)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","European Union - 15 countries (1995-2004)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","European Union - 15 countries (1995-2004)","December","Other goats","Thousand heads (animals)",":",""
"2012","Belgium","December","Live goats","Thousand heads (animals)","35.96",""
"2012","Belgium","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Belgium","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Belgium","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Belgium","December","Other goats","Thousand heads (animals)",":",""
"2012","Bulgaria","December","Live goats","Thousand heads (animals)","293.64",""
"2012","Bulgaria","December","Goats mated and having already kidded","Thousand heads (animals)","252.11",""
"2012","Bulgaria","December","Goats mated for the first time","Thousand heads (animals)","16.06",""
"2012","Bulgaria","December","Goats having already kidded","Thousand heads (animals)","236.06",""
"2012","Bulgaria","December","Other goats","Thousand heads (animals)","41.53",""
"2012","Czechia","December","Live goats","Thousand heads (animals)",":",""
"2012","Czechia","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Czechia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Czechia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Czechia","December","Other goats","Thousand heads (animals)",":",""
"2012","Denmark","December","Live goats","Thousand heads (animals)",":",""
"2012","Denmark","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Denmark","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Denmark","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Denmark","December","Other goats","Thousand heads (animals)",":",""
"2012","Germany (until 1990 former territory of the FRG)","December","Live goats","Thousand heads (animals)","162.00","e"
"2012","Germany (until 1990 former territory of the FRG)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Germany (until 1990 former territory of the FRG)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Germany (until 1990 former territory of the FRG)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Germany (until 1990 former territory of the FRG)","December","Other goats","Thousand heads (animals)",":",""
"2012","Estonia","December","Live goats","Thousand heads (animals)",":",""
"2012","Estonia","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Estonia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Estonia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Estonia","December","Other goats","Thousand heads (animals)",":",""
"2012","Ireland","December","Live goats","Thousand heads (animals)",":",""
"2012","Ireland","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Ireland","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Ireland","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Ireland","December","Other goats","Thousand heads (animals)",":",""
"2012","Greece","December","Live goats","Thousand heads (animals)","4,293.00",""
"2012","Greece","December","Goats mated and having already kidded","Thousand heads (animals)","2,888.00",""
"2012","Greece","December","Goats mated for the first time","Thousand heads (animals)","365.00",""
"2012","Greece","December","Goats having already kidded","Thousand heads (animals)","2,523.00",""
"2012","Greece","December","Other goats","Thousand heads (animals)","1,406.00",""
"2012","Spain","December","Live goats","Thousand heads (animals)","2,637.34",""
"2012","Spain","December","Goats mated and having already kidded","Thousand heads (animals)","1,960.70",""
"2012","Spain","December","Goats mated for the first time","Thousand heads (animals)","300.08",""
"2012","Spain","December","Goats having already kidded","Thousand heads (animals)","1,660.63",""
"2012","Spain","December","Other goats","Thousand heads (animals)","676.63",""
"2012","France","December","Live goats","Thousand heads (animals)","1,306.00",""
"2012","France","December","Goats mated and having already kidded","Thousand heads (animals)","1,116.00",""
"2012","France","December","Goats mated for the first time","Thousand heads (animals)","211.00",""
"2012","France","December","Goats having already kidded","Thousand heads (animals)","906.00",""
"2012","France","December","Other goats","Thousand heads (animals)","189.00",""
"2012","Croatia","December","Live goats","Thousand heads (animals)","72.00",""
"2012","Croatia","December","Goats mated and having already kidded","Thousand heads (animals)","56.00",""
"2012","Croatia","December","Goats mated for the first time","Thousand heads (animals)","7.00",""
"2012","Croatia","December","Goats having already kidded","Thousand heads (animals)","49.00",""
"2012","Croatia","December","Other goats","Thousand heads (animals)","16.00",""
"2012","Italy","December","Live goats","Thousand heads (animals)","891.64",""
"2012","Italy","December","Goats mated and having already kidded","Thousand heads (animals)","734.95",""
"2012","Italy","December","Goats mated for the first time","Thousand heads (animals)","159.18",""
"2012","Italy","December","Goats having already kidded","Thousand heads (animals)","575.78",""
"2012","Italy","December","Other goats","Thousand heads (animals)","156.65",""
"2012","Cyprus","December","Live goats","Thousand heads (animals)","271.18",""
"2012","Cyprus","December","Goats mated and having already kidded","Thousand heads (animals)","187.60",""
"2012","Cyprus","December","Goats mated for the first time","Thousand heads (animals)","20.49",""
"2012","Cyprus","December","Goats having already kidded","Thousand heads (animals)","167.11",""
"2012","Cyprus","December","Other goats","Thousand heads (animals)","83.57",""
"2012","Latvia","December","Live goats","Thousand heads (animals)","13.33",""
"2012","Latvia","December","Goats mated and having already kidded","Thousand heads (animals)","9.91",""
"2012","Latvia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Latvia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Latvia","December","Other goats","Thousand heads (animals)","3.42",""
"2012","Lithuania","December","Live goats","Thousand heads (animals)","13.60",""
"2012","Lithuania","December","Goats mated and having already kidded","Thousand heads (animals)","9.00",""
"2012","Lithuania","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Lithuania","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Lithuania","December","Other goats","Thousand heads (animals)","4.60",""
"2012","Luxembourg","December","Live goats","Thousand heads (animals)",":",""
"2012","Luxembourg","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Luxembourg","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Luxembourg","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Luxembourg","December","Other goats","Thousand heads (animals)",":",""
"2012","Hungary","December","Live goats","Thousand heads (animals)","89.00",""
"2012","Hungary","December","Goats mated and having already kidded","Thousand heads (animals)","50.00",""
"2012","Hungary","December","Goats mated for the first time","Thousand heads (animals)","3.00",""
"2012","Hungary","December","Goats having already kidded","Thousand heads (animals)","47.00",""
"2012","Hungary","December","Other goats","Thousand heads (animals)","39.00",""
"2012","Malta","December","Live goats","Thousand heads (animals)","4.85",""
"2012","Malta","December","Goats mated and having already kidded","Thousand heads (animals)","4.00",""
"2012","Malta","December","Goats mated for the first time","Thousand heads (animals)","0.37",""
"2012","Malta","December","Goats having already kidded","Thousand heads (animals)","3.64",""
"2012","Malta","December","Other goats","Thousand heads (animals)","0.84",""
"2012","Netherlands","December","Live goats","Thousand heads (animals)","403.00",""
"2012","Netherlands","December","Goats mated and having already kidded","Thousand heads (animals)","270.00",""
"2012","Netherlands","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Netherlands","December","Goats having already kidded","Thousand heads (animals)","246.00",""
"2012","Netherlands","December","Other goats","Thousand heads (animals)","133.00",""
"2012","Austria","December","Live goats","Thousand heads (animals)","73.21",""
"2012","Austria","December","Goats mated and having already kidded","Thousand heads (animals)","47.81",""
"2012","Austria","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Austria","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Austria","December","Other goats","Thousand heads (animals)","25.40",""
"2012","Poland","December","Live goats","Thousand heads (animals)","89.94",""
"2012","Poland","December","Goats mated and having already kidded","Thousand heads (animals)","62.62",""
"2012","Poland","December","Goats mated for the first time","Thousand heads (animals)","5.64",""
"2012","Poland","December","Goats having already kidded","Thousand heads (animals)","56.98",""
"2012","Poland","December","Other goats","Thousand heads (animals)","27.32",""
"2012","Portugal","December","Live goats","Thousand heads (animals)","403.99",""
"2012","Portugal","December","Goats mated and having already kidded","Thousand heads (animals)","343.24",""
"2012","Portugal","December","Goats mated for the first time","Thousand heads (animals)","20.07",""
"2012","Portugal","December","Goats having already kidded","Thousand heads (animals)","323.17",""
"2012","Portugal","December","Other goats","Thousand heads (animals)","60.75",""
"2012","Romania","December","Live goats","Thousand heads (animals)","1,265.70",""
"2012","Romania","December","Goats mated and having already kidded","Thousand heads (animals)","1,030.70",""
"2012","Romania","December","Goats mated for the first time","Thousand heads (animals)","151.00",""
"2012","Romania","December","Goats having already kidded","Thousand heads (animals)","879.70",""
"2012","Romania","December","Other goats","Thousand heads (animals)","235.00",""
"2012","Slovenia","December","Live goats","Thousand heads (animals)",":",""
"2012","Slovenia","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Slovenia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Slovenia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Slovenia","December","Other goats","Thousand heads (animals)",":",""
"2012","Slovakia","December","Live goats","Thousand heads (animals)","34.82",""
"2012","Slovakia","December","Goats mated and having already kidded","Thousand heads (animals)","32.30",""
"2012","Slovakia","December","Goats mated for the first time","Thousand heads (animals)","6.68",""
"2012","Slovakia","December","Goats having already kidded","Thousand heads (animals)","25.61",""
"2012","Slovakia","December","Other goats","Thousand heads (animals)","2.53",""
"2012","Finland","December","Live goats","Thousand heads (animals)",":",""
"2012","Finland","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Finland","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Finland","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Finland","December","Other goats","Thousand heads (animals)",":",""
"2012","Sweden","December","Live goats","Thousand heads (animals)","0.00",""
"2012","Sweden","December","Goats mated and having already kidded","Thousand heads (animals)","0.00",""
"2012","Sweden","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2012","Sweden","December","Goats having already kidded","Thousand heads (animals)","0.00",""
"2012","Sweden","December","Other goats","Thousand heads (animals)","0.00",""
"2012","Iceland","December","Live goats","Thousand heads (animals)","0.90",""
"2012","Iceland","December","Goats mated and having already kidded","Thousand heads (animals)","0.70",""
"2012","Iceland","December","Goats mated for the first time","Thousand heads (animals)","0.10",""
"2012","Iceland","December","Goats having already kidded","Thousand heads (animals)","0.60",""
"2012","Iceland","December","Other goats","Thousand heads (animals)","0.20",""
"2012","United Kingdom","December","Live goats","Thousand heads (animals)","0.00",""
"2012","United Kingdom","December","Goats mated and having already kidded","Thousand heads (animals)","0.00",""
"2012","United Kingdom","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2012","United Kingdom","December","Goats having already kidded","Thousand heads (animals)","0.00",""
"2012","United Kingdom","December","Other goats","Thousand heads (animals)","0.00",""
"2012","Montenegro","December","Live goats","Thousand heads (animals)","23.00",""
"2012","Montenegro","December","Goats mated and having already kidded","Thousand heads (animals)","18.00",""
"2012","Montenegro","December","Goats mated for the first time","Thousand heads (animals)","1.00",""
"2012","Montenegro","December","Goats having already kidded","Thousand heads (animals)","17.00",""
"2012","Montenegro","December","Other goats","Thousand heads (animals)","2.00",""
"2012","North Macedonia","December","Live goats","Thousand heads (animals)","64.00",""
"2012","North Macedonia","December","Goats mated and having already kidded","Thousand heads (animals)","53.00",""
"2012","North Macedonia","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2012","North Macedonia","December","Goats having already kidded","Thousand heads (animals)","53.00",""
"2012","North Macedonia","December","Other goats","Thousand heads (animals)","3.00",""
"2012","Albania","December","Live goats","Thousand heads (animals)",":",""
"2012","Albania","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Albania","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Albania","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Albania","December","Other goats","Thousand heads (animals)",":",""
"2012","Serbia","December","Live goats","Thousand heads (animals)","232.00",""
"2012","Serbia","December","Goats mated and having already kidded","Thousand heads (animals)","164.00",""
"2012","Serbia","December","Goats mated for the first time","Thousand heads (animals)","9.00",""
"2012","Serbia","December","Goats having already kidded","Thousand heads (animals)","155.00",""
"2012","Serbia","December","Other goats","Thousand heads (animals)","68.00",""
"2012","Turkey","December","Live goats","Thousand heads (animals)","8,357.29",""
"2012","Turkey","December","Goats mated and having already kidded","Thousand heads (animals)","4,970.15","e"
"2012","Turkey","December","Goats mated for the first time","Thousand heads (animals)","771.26","e"
"2012","Turkey","December","Goats having already kidded","Thousand heads (animals)","4,198.89","e"
"2012","Turkey","December","Other goats","Thousand heads (animals)","3,387.14","e"
"2012","Bosnia and Herzegovina","December","Live goats","Thousand heads (animals)","65.00","e"
"2012","Bosnia and Herzegovina","December","Goats mated and having already kidded","Thousand heads (animals)","41.00","e"
"2012","Bosnia and Herzegovina","December","Goats mated for the first time","Thousand heads (animals)","8.00","e"
"2012","Bosnia and Herzegovina","December","Goats having already kidded","Thousand heads (animals)","33.00","e"
"2012","Bosnia and Herzegovina","December","Other goats","Thousand heads (animals)","24.00","e"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Live goats","Thousand heads (animals)",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Other goats","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (from 2020)","December","Live goats","Thousand heads (animals)","12,540.00","e"
"2013","European Union - 27 countries (from 2020)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (from 2020)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (from 2020)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (from 2020)","December","Other goats","Thousand heads (animals)",":",""
"2013","European Union - 28 countries (2013-2020)","December","Live goats","Thousand heads (animals)",":",""
"2013","European Union - 28 countries (2013-2020)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 28 countries (2013-2020)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","European Union - 28 countries (2013-2020)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 28 countries (2013-2020)","December","Other goats","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (2007-2013)","December","Live goats","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (2007-2013)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (2007-2013)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (2007-2013)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 27 countries (2007-2013)","December","Other goats","Thousand heads (animals)",":",""
"2013","European Union - 25 countries (2004-2006)","December","Live goats","Thousand heads (animals)",":",""
"2013","European Union - 25 countries (2004-2006)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 25 countries (2004-2006)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","European Union - 25 countries (2004-2006)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 25 countries (2004-2006)","December","Other goats","Thousand heads (animals)",":",""
"2013","European Union - 15 countries (1995-2004)","December","Live goats","Thousand heads (animals)",":",""
"2013","European Union - 15 countries (1995-2004)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 15 countries (1995-2004)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","European Union - 15 countries (1995-2004)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","European Union - 15 countries (1995-2004)","December","Other goats","Thousand heads (animals)",":",""
"2013","Belgium","December","Live goats","Thousand heads (animals)","0.00",""
"2013","Belgium","December","Goats mated and having already kidded","Thousand heads (animals)","0.00",""
"2013","Belgium","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2013","Belgium","December","Goats having already kidded","Thousand heads (animals)","0.00",""
"2013","Belgium","December","Other goats","Thousand heads (animals)","0.00",""
"2013","Bulgaria","December","Live goats","Thousand heads (animals)","289.31",""
"2013","Bulgaria","December","Goats mated and having already kidded","Thousand heads (animals)","265.13",""
"2013","Bulgaria","December","Goats mated for the first time","Thousand heads (animals)","20.57",""
"2013","Bulgaria","December","Goats having already kidded","Thousand heads (animals)","244.56",""
"2013","Bulgaria","December","Other goats","Thousand heads (animals)","24.18",""
"2013","Czechia","December","Live goats","Thousand heads (animals)",":",""
"2013","Czechia","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Czechia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Czechia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Czechia","December","Other goats","Thousand heads (animals)",":",""
"2013","Denmark","December","Live goats","Thousand heads (animals)",":",""
"2013","Denmark","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Denmark","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Denmark","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Denmark","December","Other goats","Thousand heads (animals)",":",""
"2013","Germany (until 1990 former territory of the FRG)","December","Live goats","Thousand heads (animals)","130.19",""
"2013","Germany (until 1990 former territory of the FRG)","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Germany (until 1990 former territory of the FRG)","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Germany (until 1990 former territory of the FRG)","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Germany (until 1990 former territory of the FRG)","December","Other goats","Thousand heads (animals)",":",""
"2013","Estonia","December","Live goats","Thousand heads (animals)",":",""
"2013","Estonia","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Estonia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Estonia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Estonia","December","Other goats","Thousand heads (animals)",":",""
"2013","Ireland","December","Live goats","Thousand heads (animals)","0.00",""
"2013","Ireland","December","Goats mated and having already kidded","Thousand heads (animals)","0.00",""
"2013","Ireland","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2013","Ireland","December","Goats having already kidded","Thousand heads (animals)","0.00",""
"2013","Ireland","December","Other goats","Thousand heads (animals)","0.00",""
"2013","Greece","December","Live goats","Thousand heads (animals)","4,387.00",""
"2013","Greece","December","Goats mated and having already kidded","Thousand heads (animals)","3,093.00",""
"2013","Greece","December","Goats mated for the first time","Thousand heads (animals)","423.00",""
"2013","Greece","December","Goats having already kidded","Thousand heads (animals)","2,670.00",""
"2013","Greece","December","Other goats","Thousand heads (animals)","1,294.00",""
"2013","Spain","December","Live goats","Thousand heads (animals)","2,609.99",""
"2013","Spain","December","Goats mated and having already kidded","Thousand heads (animals)","1,935.78",""
"2013","Spain","December","Goats mated for the first time","Thousand heads (animals)","265.73",""
"2013","Spain","December","Goats having already kidded","Thousand heads (animals)","1,670.05",""
"2013","Spain","December","Other goats","Thousand heads (animals)","674.21",""
"2013","France","December","Live goats","Thousand heads (animals)","1,283.00",""
"2013","France","December","Goats mated and having already kidded","Thousand heads (animals)","1,092.00",""
"2013","France","December","Goats mated for the first time","Thousand heads (animals)","211.00",""
"2013","France","December","Goats having already kidded","Thousand heads (animals)","880.00",""
"2013","France","December","Other goats","Thousand heads (animals)","191.00",""
"2013","Croatia","December","Live goats","Thousand heads (animals)","69.00",""
"2013","Croatia","December","Goats mated and having already kidded","Thousand heads (animals)","54.00",""
"2013","Croatia","December","Goats mated for the first time","Thousand heads (animals)","9.00",""
"2013","Croatia","December","Goats having already kidded","Thousand heads (animals)","45.00",""
"2013","Croatia","December","Other goats","Thousand heads (animals)","15.00",""
"2013","Italy","December","Live goats","Thousand heads (animals)","975.86",""
"2013","Italy","December","Goats mated and having already kidded","Thousand heads (animals)","796.72",""
"2013","Italy","December","Goats mated for the first time","Thousand heads (animals)","173.87",""
"2013","Italy","December","Goats having already kidded","Thousand heads (animals)","622.84",""
"2013","Italy","December","Other goats","Thousand heads (animals)","179.17",""
"2013","Cyprus","December","Live goats","Thousand heads (animals)","244.45",""
"2013","Cyprus","December","Goats mated and having already kidded","Thousand heads (animals)","169.07",""
"2013","Cyprus","December","Goats mated for the first time","Thousand heads (animals)","18.98",""
"2013","Cyprus","December","Goats having already kidded","Thousand heads (animals)","150.10",""
"2013","Cyprus","December","Other goats","Thousand heads (animals)","75.37",""
"2013","Latvia","December","Live goats","Thousand heads (animals)","12.62",""
"2013","Latvia","December","Goats mated and having already kidded","Thousand heads (animals)","9.36",""
"2013","Latvia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Latvia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Latvia","December","Other goats","Thousand heads (animals)","3.26",""
"2013","Lithuania","December","Live goats","Thousand heads (animals)","13.80",""
"2013","Lithuania","December","Goats mated and having already kidded","Thousand heads (animals)","0.00",""
"2013","Lithuania","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2013","Lithuania","December","Goats having already kidded","Thousand heads (animals)","0.00",""
"2013","Lithuania","December","Other goats","Thousand heads (animals)","5.30",""
"2013","Luxembourg","December","Live goats","Thousand heads (animals)",":",""
"2013","Luxembourg","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Luxembourg","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Luxembourg","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Luxembourg","December","Other goats","Thousand heads (animals)",":",""
"2013","Hungary","December","Live goats","Thousand heads (animals)","73.00",""
"2013","Hungary","December","Goats mated and having already kidded","Thousand heads (animals)","40.00",""
"2013","Hungary","December","Goats mated for the first time","Thousand heads (animals)","4.00",""
"2013","Hungary","December","Goats having already kidded","Thousand heads (animals)","36.00",""
"2013","Hungary","December","Other goats","Thousand heads (animals)","34.00",""
"2013","Malta","December","Live goats","Thousand heads (animals)","4.60",""
"2013","Malta","December","Goats mated and having already kidded","Thousand heads (animals)","3.97",""
"2013","Malta","December","Goats mated for the first time","Thousand heads (animals)","0.30",""
"2013","Malta","December","Goats having already kidded","Thousand heads (animals)","3.67",""
"2013","Malta","December","Other goats","Thousand heads (animals)","0.63",""
"2013","Netherlands","December","Live goats","Thousand heads (animals)","409.00",""
"2013","Netherlands","December","Goats mated and having already kidded","Thousand heads (animals)","269.00",""
"2013","Netherlands","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Netherlands","December","Goats having already kidded","Thousand heads (animals)","242.00",""
"2013","Netherlands","December","Other goats","Thousand heads (animals)","140.00",""
"2013","Austria","December","Live goats","Thousand heads (animals)","72.07",""
"2013","Austria","December","Goats mated and having already kidded","Thousand heads (animals)","47.78",""
"2013","Austria","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Austria","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Austria","December","Other goats","Thousand heads (animals)","24.29",""
"2013","Poland","December","Live goats","Thousand heads (animals)",":",""
"2013","Poland","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Poland","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Poland","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Poland","December","Other goats","Thousand heads (animals)",":",""
"2013","Portugal","December","Live goats","Thousand heads (animals)","398.39",""
"2013","Portugal","December","Goats mated and having already kidded","Thousand heads (animals)","334.00",""
"2013","Portugal","December","Goats mated for the first time","Thousand heads (animals)","20.54",""
"2013","Portugal","December","Goats having already kidded","Thousand heads (animals)","313.47",""
"2013","Portugal","December","Other goats","Thousand heads (animals)","64.39",""
"2013","Romania","December","Live goats","Thousand heads (animals)","1,313.00",""
"2013","Romania","December","Goats mated and having already kidded","Thousand heads (animals)","1,059.00",""
"2013","Romania","December","Goats mated for the first time","Thousand heads (animals)","146.40",""
"2013","Romania","December","Goats having already kidded","Thousand heads (animals)","912.60",""
"2013","Romania","December","Other goats","Thousand heads (animals)","254.00",""
"2013","Slovenia","December","Live goats","Thousand heads (animals)",":",""
"2013","Slovenia","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Slovenia","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Slovenia","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Slovenia","December","Other goats","Thousand heads (animals)",":",""
"2013","Slovakia","December","Live goats","Thousand heads (animals)","35.46",""
"2013","Slovakia","December","Goats mated and having already kidded","Thousand heads (animals)","32.90",""
"2013","Slovakia","December","Goats mated for the first time","Thousand heads (animals)","6.75",""
"2013","Slovakia","December","Goats having already kidded","Thousand heads (animals)","26.15",""
"2013","Slovakia","December","Other goats","Thousand heads (animals)","2.56",""
"2013","Finland","December","Live goats","Thousand heads (animals)",":",""
"2013","Finland","December","Goats mated and having already kidded","Thousand heads (animals)",":",""
"2013","Finland","December","Goats mated for the first time","Thousand heads (animals)",":",""
"2013","Finland","December","Goats having already kidded","Thousand heads (animals)",":",""
"2013","Finland","December","Other goats","Thousand heads (animals)",":",""
"2013","Sweden","December","Live goats","Thousand heads (animals)","0.00",""
"2013","Sweden","December","Goats mated and having already kidded","Thousand heads (animals)","0.00",""
"2013","Sweden","December","Goats mated for the first time","Thousand heads (animals)","0.00",""
"2013","Sweden","December","Goats having already kidded","Thousand heads (animals)","0.00",""
"2013","Sweden","December","Other goats","Thousand heads (animals)","0.00",""
"2013","Iceland","December","Live goats","Thousand heads (animals)","0.90",""
"2013","Iceland","December","Goats mated and having already kidded","Thousand heads (animals)","0.70",""
